Pupil1 0 -0.7358333 0.2933333 
Pupil2 0 0.6366667 0.2433333 
Pupil1 1 -0.735 0.2866667 
Pupil2 1 0.6383333 0.24 
Pupil1 2 -0.7308334 0.2866667 
Pupil2 2 0.64 0.2366667 
Pupil1 3 -0.725 0.3033333 
Pupil2 3 0.6425 0.21 
Pupil1 4 -0.7225 0.2933333 
Pupil2 4 0.6425 0.21 
Pupil1 5 -0.7233334 0.2833333 
Pupil2 5 0.6425 0.21 
Pupil1 6 -0.7233334 0.2833333 
Pupil2 6 0.64 0.2066667 
Pupil1 7 -0.7208334 0.28 
Pupil2 7 0.6408333 0.2033333 
Pupil1 8 -0.7291667 0.2233333 
Pupil2 8 0.6258333 0.21 
Pupil1 9 -0.735 0.21 
Pupil2 9 0.6216667 0.21 
Pupil1 10 -0.7341667 0.1966667 
Pupil2 10 0.6208333 0.21 
Pupil1 11 -0.73 0.1966667 
Pupil2 11 0.6183333 0.1966667 
Pupil1 12 -0.7208334 0.1933333 
Pupil2 12 0.6291667 0.1633333 
Pupil1 13 -0.7175 0.2066667 
Pupil2 13 0.6291667 0.1633333 
Pupil1 14 -0.7141666 0.21 
Pupil2 14 0.6325 0.16 
Pupil1 15 -0.7041667 0.24 
Pupil2 15 0.6408333 0.1366667 
Pupil1 16 -0.7025 0.24 
Pupil2 16 0.6408333 0.1366667 
Pupil1 17 -0.7025 0.24 
Pupil2 17 0.6433333 0.1333333 
Pupil1 18 -0.695 0.2666667 
Pupil2 18 0.6508333 0.13 
Pupil1 19 -0.695 0.2666667 
Pupil2 19 0.6525 0.13 
Pupil1 20 -0.6941667 0.27 
Pupil2 20 0.6525 0.1266667 
Pupil1 21 -0.7108333 0.1633333 
Pupil2 21 0.6233333 0.1233333 
Pupil1 22 -0.7116666 0.1666667 
Pupil2 22 0.625 0.13 
Pupil1 23 -0.7108333 0.1666667 
Pupil2 23 0.625 0.13 
Pupil1 24 -0.71 0.1666667 
Pupil2 24 0.625 0.13 
Pupil1 25 -0.7025 0.1966667 
Pupil2 25 0.6358333 0.12 
Pupil1 26 -0.7025 0.1966667 
Pupil2 26 0.6358333 0.12 
Pupil1 27 -0.7 0.2033333 
Pupil2 27 0.6383333 0.12 
Pupil1 28 -0.6991667 0.2133333 
Pupil2 28 0.64 0.12 
Pupil1 29 -0.6966667 0.2166667 
Pupil2 29 0.6408333 0.1166667 
Pupil1 30 -0.6966667 0.2166667 
Pupil2 30 0.6408333 0.11 
Pupil1 31 -0.7033333 0.1966667 
Pupil2 31 0.635 0.1233333 
Pupil1 32 -0.705 0.19 
Pupil2 32 0.6333333 0.1266667 
Pupil1 34 -0.7075 0.2 
Pupil2 34 0.6333333 0.1266667 
Pupil1 35 -0.7058333 0.1933333 
Pupil2 35 0.6333333 0.1266667 
Pupil1 36 -0.7066666 0.2 
Pupil2 36 0.6333333 0.1266667 
Pupil1 37 -0.705 0.2 
Pupil2 37 0.6333333 0.1266667 
Pupil1 38 -0.7066666 0.2 
Pupil2 38 0.6333333 0.1266667 
Pupil1 39 -0.7075 0.2 
Pupil2 39 0.6341667 0.1366667 
Pupil1 40 -0.7075 0.2033333 
Pupil2 40 0.6341667 0.1366667 
Pupil1 41 -0.7008333 0.2333333 
Pupil2 41 0.6425 0.1466667 
Pupil1 42 -0.7016667 0.2333333 
Pupil2 42 0.6425 0.1466667 
Pupil1 43 -0.7016667 0.24 
Pupil2 43 0.6425 0.1466667 
Pupil1 44 -0.7025 0.2366667 
Pupil2 44 0.6425 0.1466667 
Pupil1 45 -0.7025 0.2366667 
Pupil2 45 0.6425 0.1466667 
Pupil1 46 -0.7025 0.2366667 
Pupil2 46 0.6425 0.1466667 
Pupil1 47 -0.7016667 0.2333333 
Pupil2 47 0.6425 0.14 
Pupil1 48 -0.7016667 0.2333333 
Pupil2 48 0.6425 0.14 
Pupil1 49 -0.7016667 0.2333333 
Pupil2 49 0.6425 0.1433333 
Pupil1 50 -0.7041667 0.24 
Pupil2 50 0.6425 0.1433333 
Pupil1 51 -0.7041667 0.24 
Pupil2 51 0.6425 0.15 
Pupil1 52 -0.7041667 0.24 
Pupil2 52 0.6425 0.15 
Pupil1 53 -0.705 0.2466667 
Pupil2 53 0.6441666 0.1633333 
Pupil1 54 -0.7066666 0.27 
Pupil2 54 0.645 0.1666667 
Pupil1 55 -0.7058333 0.26 
Pupil2 55 0.645 0.1666667 
Pupil1 56 -0.7091666 0.2633333 
Pupil2 56 0.6441666 0.1733333 
Pupil1 57 -0.7091666 0.2633333 
Pupil2 57 0.6433333 0.18 
Pupil1 58 -0.7091666 0.2633333 
Pupil2 58 0.6433333 0.18 
Pupil1 59 -0.7091666 0.2633333 
Pupil2 59 0.6433333 0.18 
Pupil1 60 -0.7133333 0.28 
Pupil2 60 0.6441666 0.19 
Gaze 61 0.005 0.21 
