Pupil1 0 -0.6908333 0.77 
Pupil1 1 -0.6866667 0.76 
Pupil1 2 -0.6866667 0.76 
Pupil1 3 -0.6866667 0.76 
Pupil1 4 -0.675 0.7433333 
Pupil1 5 -0.6783333 0.7433333 
Pupil1 6 -0.6783333 0.7433333 
Pupil1 7 -0.6866667 0.7366667 
Pupil1 8 -0.6933333 0.7233334 
Pupil1 9 -0.6941667 0.7333333 
Pupil1 10 -0.6933333 0.7333333 
Pupil1 11 -0.6925 0.73 
Pupil1 12 -0.6908333 0.7266667 
Pupil1 13 -0.6908333 0.77 
Pupil1 14 -0.6933333 0.7733333 
Pupil1 15 -0.6966667 0.79 
Pupil1 16 -0.695 0.79 
Pupil1 17 -0.695 0.79 
Pupil1 18 -0.6791667 0.7966667 
Pupil1 19 -0.6791667 0.7966667 
Pupil1 20 -0.6791667 0.7966667 
Pupil1 21 -0.6791667 0.7966667 
Pupil1 22 -0.6758333 0.8066667 
Pupil1 23 -0.6758333 0.8066667 
Pupil1 24 -0.6758333 0.8066667 
Pupil1 25 -0.6758333 0.8066667 
Pupil1 26 -0.6758333 0.8066667 
Pupil1 27 -0.6883333 0.73 
Pupil1 28 -0.6883333 0.73 
Pupil1 29 -0.6883333 0.7266667 
Pupil1 30 -0.6883333 0.7266667 
Pupil1 31 -0.6883333 0.7266667 
Pupil1 32 -0.6916667 0.7766666 
Pupil1 33 -0.6916667 0.7766666 
Pupil1 34 -0.6916667 0.7766666 
Pupil1 35 -0.6916667 0.7766666 
Pupil1 36 -0.6933333 0.7766666 
Pupil1 37 -0.6933333 0.7766666 
Pupil1 38 -0.6933333 0.7766666 
Pupil1 39 -0.6933333 0.7766666 
Pupil1 40 -0.69 0.7766666 
Pupil1 41 -0.69 0.7766666 
Pupil1 42 -0.69 0.7933334 
Pupil1 43 -0.6941667 0.77 
Pupil1 45 -0.6941667 0.77 
Pupil1 46 -0.6933333 0.77 
Pupil1 47 -0.6916667 0.7766666 
Pupil1 48 -0.6933333 0.7866667 
