Pupil1 0 -0.6125 0.39 
Pupil2 0 0.5166667 0.39 
Pupil1 3 -0.6275 0.41 
Pupil2 3 0.5241666 0.44 
Pupil1 5 -0.6391667 0.47 
Pupil1 6 -0.6375 0.46 
Pupil2 6 0.5166667 0.4033333 
Pupil2 7 0.5175 0.4166667 
Pupil1 8 -0.6383333 0.45 
Pupil1 9 -0.6408333 0.4633333 
Pupil2 9 0.5166667 0.43 
Pupil2 10 0.5125 0.4333333 
Pupil2 11 0.5133333 0.4333333 
Pupil1 12 -0.6533333 0.47 
Pupil1 13 -0.6525 0.43 
Pupil2 14 0.5025 0.36 
Pupil1 15 -0.655 0.3133333 
Pupil2 15 0.5025 0.36 
Pupil1 16 -0.6441666 0.23 
Pupil1 18 -0.64 0.4166667 
Pupil2 18 0.5358334 0.4566667 
Pupil1 19 -0.65 0.51 
Pupil2 19 0.54 0.5033333 
Pupil1 21 -0.65 0.51 
Pupil1 24 -0.6466666 0.5066667 
Pupil2 24 0.555 0.5133333 
Pupil1 25 -0.6466666 0.5066667 
Pupil2 25 0.5541667 0.55 
Pupil1 27 -0.6775 0.5733333 
Pupil2 27 0.5533333 0.6166667 
Pupil1 30 -0.6741667 0.5833333 
Pupil2 30 0.5608333 0.6333333 
Pupil1 31 -0.6708333 0.5933333 
Pupil2 31 0.5633333 0.6366667 
Pupil1 32 -0.67 0.5933333 
Pupil2 32 0.5633333 0.6366667 
Pupil1 39 -0.6658334 0.5966667 
Pupil2 39 0.5616667 0.5766667 
Pupil1 40 -0.6625 0.5933333 
Pupil2 40 0.5575 0.5633333 
Pupil1 41 -0.6625 0.5733333 
Pupil2 41 0.5575 0.5633333 
Pupil1 44 -0.6483333 0.5233333 
Pupil2 44 0.5591667 0.5 
Pupil1 45 -0.6491666 0.4966667 
Pupil2 45 0.5525 0.5066667 
Pupil1 46 -0.6466666 0.48 
Pupil2 46 0.5425 0.4866667 
Pupil1 47 -0.6416667 0.45 
Pupil2 47 0.5391667 0.4733333 
Pupil1 48 -0.6391667 0.46 
Pupil2 48 0.545 0.4766667 
Pupil1 51 -0.6566667 0.5 
Pupil2 51 0.5475 0.5166667 
Pupil1 52 -0.6566667 0.5066667 
Pupil2 52 0.5491667 0.5333334 
Gaze 55 -0.2025 0.3566667 
Pupil1 55 -0.645 0.44 
Pupil2 55 0.5166667 0.45 
Pupil1 56 -0.6575 0.51 
Pupil2 56 0.525 0.5066667 
Gaze 57 -0.2025 0.3566667 
Pupil1 57 -0.6591667 0.55 
Pupil2 57 0.535 0.54 
Gaze 58 -0.2025 0.3566667 
Pupil2 58 0.535 0.54 
Gaze 59 -0.2025 0.3566667 
Gaze 60 -0.2025 0.3566667 
Pupil1 60 -0.675 0.5266666 
Pupil2 60 0.5375 0.6266667 
Gaze 61 -0.2025 0.3566667 
Pupil1 61 -0.6608334 0.45 
Pupil2 61 0.53 0.58 
Gaze 62 -0.2025 0.3566667 
Gaze 63 -0.2025 0.3566667 
Pupil1 63 -0.6833333 0.3766667 
Pupil2 63 0.5016667 0.5933333 
Gaze 64 -0.2025 0.3566667 
Pupil1 64 -0.6816667 0.4166667 
Pupil2 64 0.5016667 0.5933333 
Gaze 65 -0.2025 0.3566667 
Gaze 66 -0.2025 0.3566667 
Pupil1 66 -0.6916667 0.4366667 
Pupil2 66 0.5058333 0.57 
Gaze 67 -0.2025 0.3566667 
Pupil1 67 -0.6875 0.4333333 
Pupil2 67 0.4925 0.5333334 
Gaze 68 -0.2025 0.3566667 
Pupil1 68 -0.6825 0.4233333 
Pupil2 68 0.49 0.5333334 
Gaze 69 -0.2025 0.3566667 
Gaze 70 -0.2025 0.3566667 
Gaze 71 -0.2025 0.3566667 
Pupil1 71 -0.67 0.16 
Pupil2 71 0.4625 0.41 
Gaze 72 -0.2025 0.3566667 
Gaze 73 -0.2025 0.3566667 
Gaze 74 -0.2025 0.3566667 
Pupil1 74 -0.6441666 0.2633333 
Pupil2 74 0.495 0.35 
Gaze 75 -0.2025 0.3566667 
Gaze 76 -0.2025 0.3566667 
Gaze 77 -0.2025 0.3566667 
Gaze 78 -0.2025 0.3566667 
Gaze 79 -0.2025 0.3566667 
Gaze 80 -0.2025 0.3566667 
Pupil1 80 -0.6241667 0.39 
Pupil2 80 0.5408334 0.3133333 
Gaze 81 -0.2025 0.3566667 
Pupil1 81 -0.6466666 0.4033333 
Pupil2 81 0.5258333 0.3766667 
Gaze 82 -0.2025 0.3566667 
Pupil1 82 -0.6491666 0.4133333 
Pupil2 82 0.515 0.4233333 
Gaze 83 -0.2025 0.3566667 
Pupil1 83 -0.6491666 0.42 
Pupil2 83 0.5083333 0.4366667 
Gaze 84 -0.2025 0.3566667 
Pupil1 84 -0.6475 0.3966667 
Pupil2 84 0.5091667 0.4166667 
Gaze 85 -0.2025 0.3566667 
Gaze 86 -0.2025 0.3566667 
Pupil1 86 -0.645 0.4033333 
Gaze 87 -0.2025 0.3566667 
Pupil1 87 -0.6466666 0.4133333 
Pupil2 87 0.5033333 0.4333333 
Gaze 90 0.2275 -0.2766667 
Pupil1 90 -0.59 0.5166667 
Pupil2 90 0.5441667 0.35 
Gaze 91 0.2275 -0.2766667 
Pupil1 91 -0.5908333 0.5166667 
Pupil2 91 0.545 0.35 
Gaze 92 0.2275 -0.2766667 
Gaze 93 0.2275 -0.2766667 
Pupil1 93 -0.5608333 0.6066667 
Pupil2 93 0.5791667 0.31 
Gaze 94 0.2275 -0.2766667 
Pupil1 94 -0.5608333 0.6166667 
Pupil2 94 0.5758333 0.3866667 
Gaze 95 0.2275 -0.2766667 
Gaze 96 0.2275 -0.2766667 
Pupil1 96 -0.5808333 0.5966667 
Pupil2 96 0.57 0.3733333 
Gaze 97 0.2275 -0.2766667 
Pupil1 97 -0.5766667 0.5966667 
Pupil2 97 0.5691667 0.35 
Gaze 98 0.2275 -0.2766667 
Gaze 99 0.2275 -0.2766667 
Gaze 100 0.2275 -0.2766667 
Pupil1 100 -0.5758333 0.6166667 
Gaze 101 0.2275 -0.2766667 
Gaze 102 0.2275 -0.2766667 
Pupil1 102 -0.5816666 0.5966667 
Gaze 103 0.2275 -0.2766667 
Pupil1 103 -0.5766667 0.6233333 
Pupil2 103 0.5683333 0.3533333 
Gaze 104 0.2275 -0.2766667 
Gaze 105 0.2275 -0.2766667 
Pupil1 105 -0.5866666 0.66 
Gaze 106 0.2275 -0.2766667 
Pupil1 106 -0.585 0.6633334 
Pupil2 106 0.5716667 0.3733333 
Gaze 107 0.2275 -0.2766667 
Pupil1 107 -0.5858333 0.6566667 
Pupil2 107 0.5708333 0.3833333 
Gaze 108 0.2275 -0.2766667 
Pupil1 108 -0.5891666 0.6533333 
Gaze 109 0.2275 -0.2766667 
Gaze 110 0.2275 -0.2766667 
Gaze 111 0.2275 -0.2766667 
Gaze 112 0.2275 -0.2766667 
Gaze 113 0.2275 -0.2766667 
Gaze 114 0.2275 -0.2766667 
Gaze 115 0.2275 -0.2766667 
Pupil1 115 -0.6425 0.5566667 
Pupil2 115 0.5258333 0.4833333 
Gaze 116 0.2275 -0.2766667 
Pupil1 116 -0.64 0.5533333 
Pupil2 116 0.5216666 0.49 
Gaze 117 0.2275 -0.2766667 
Gaze 119 0.005833333 0.04666667 
Pupil1 119 -0.6283333 0.5633333 
Pupil2 119 0.5266666 0.4366667 
Gaze 120 0.005833333 0.04666667 
Gaze 121 0.005833333 0.04666667 
Gaze 122 0.005833333 0.04666667 
Pupil1 122 -0.6233333 0.6233333 
Pupil2 122 0.5333334 0.4466667 
Gaze 123 0.005833333 0.04666667 
Pupil1 123 -0.6358333 0.6633334 
Gaze 124 0.005833333 0.04666667 
Gaze 125 0.005833333 0.04666667 
Gaze 126 0.005833333 0.04666667 
Pupil1 126 -0.6425 0.5633333 
Pupil2 126 0.5075 0.3966667 
Gaze 127 0.005833333 0.04666667 
Gaze 128 0.005833333 0.04666667 
Gaze 129 0.005833333 0.04666667 
Gaze 130 0.005833333 0.04666667 
Gaze 131 0.005833333 0.04666667 
Pupil1 131 -0.6458333 0.61 
Gaze 132 0.005833333 0.04666667 
Gaze 133 0.005833333 0.04666667 
Gaze 134 0.005833333 0.04666667 
Pupil1 134 -0.6466666 0.6366667 
Pupil2 134 0.5183333 0.41 
Gaze 135 0.005833333 0.04666667 
Gaze 136 0.005833333 0.04666667 
Gaze 137 0.005833333 0.04666667 
Gaze 138 0.005833333 0.04666667 
Gaze 139 0.005833333 0.04666667 
Pupil1 139 -0.6508333 0.6966667 
Pupil2 139 0.53 0.46 
Gaze 140 0.005833333 0.04666667 
Pupil1 140 -0.6475 0.6733333 
Pupil2 140 0.5183333 0.4466667 
Gaze 141 0.005833333 0.04666667 
Gaze 142 0.005833333 0.04666667 
Pupil1 142 -0.635 0.5866666 
Pupil2 142 0.51 0.3666667 
Gaze 143 0.005833333 0.04666667 
Pupil1 143 -0.6341667 0.6033334 
Pupil2 143 0.51 0.3733333 
Gaze 144 0.005833333 0.04666667 
Pupil1 144 -0.6391667 0.6333333 
Pupil2 144 0.515 0.4066667 
Gaze 145 0.005833333 0.04666667 
Gaze 146 0.005833333 0.04666667 
Gaze 147 0.005833333 0.04666667 
Pupil1 147 -0.6391667 0.57 
Pupil2 147 0.5216666 0.41 
Pupil1 149 -0.6416667 0.61 
Pupil2 149 0.5291666 0.4233333 
Pupil1 150 -0.6425 0.6133333 
